time,adj close,vol90_BTC,vol30_BTC,vol7_BTC,price_ETH,vol90_ETH,vol30_ETH,vol7_ETH,
2019/10/22,"8,058.90",1127.879819,450.6368549,119.0940245,180.826645,19.52773434,16.07358311,7.396964478,
2019/10/23,"7,493.70",1141.417487,319.9116229,114.8669002,182.07515,19.31108709,16.07620413,6.916752369,
2019/10/24,"7,453.00",1164.738613,222.940155,256.1074839,186.960907,19.02428008,16.06420728,5.29394717,
2019/10/25,"8,679.10",1187.933643,254.133857,329.0146183,181.406067,19.0406001,16.06383244,5.081818444,
2019/10/26,"9,270.90",1192.196361,264.8414978,436.4453934,176.013504,19.016712,16.09303467,5.159382747,
2019/10/27,"9,571.80",1192.770675,330.0293863,640.0813866,178.028351,18.81742058,16.10058925,4.962475473,
2019/10/28,"9,225.70",1192.709504,411.5099066,823.4345046,173.621338,18.67336615,15.60507045,3.486458394,
2019/10/29,"9,445.50",1193.498469,446.8357488,875.2167234,172.913025,18.41145858,14.94185147,4.391749107,
2019/10/30,"9,184.30",1192.685325,490.8957175,905.5836311,175.534378,18.20794425,13.31229619,5.064669789,
2019/10/31,"9,185.60",1190.742894,514.0303753,727.5290461,174.92099,18.10149963,11.54116061,4.943755167,
2019/11/1,"9,289.10",1187.663713,534.6879755,280.5329851,172.300858,18.05888866,9.575774455,2.883317003,
2019/11/2,"9,332.10",1180.921629,558.5247975,145.6286651,162.402786,17.97178824,7.542627608,1.984699585,
2019/11/3,"9,222.40",1171.859471,580.8104916,144.6951261,162.168549,17.97091925,6.698453489,4.972382587,
2019/11/4,"9,441.20",1147.703256,593.6944749,94.61638084,181.523209,17.95114634,7.051736243,5.754098281,
2019/11/5,"9,333.90",1129.049549,613.7996883,111.6187815,179.83548,17.87679082,7.006705242,7.079185715,
2019/11/6,"9,353.00",1097.704405,616.7633812,93.94912504,184.242218,17.75929844,6.731259447,7.733341783,
2019/11/7,"9,208.00",1062.870867,627.6838236,85.32774907,182.662811,17.6131623,6.810486529,8.885531261,
2019/11/8,"8,782.40",1030.849553,630.9186003,80.23215126,190.342575,17.47660255,6.830108625,9.492892539,
2019/11/9,"8,828.00",1013.096508,631.1579634,216.5158116,184.692169,17.18527991,7.009975081,10.96660229,
2019/11/10,"9,068.40",987.5068895,631.6054054,259.8799622,183.966919,16.90223561,7.087026111,8.851651603,
2019/11/11,"8,737.70",963.7417075,630.7657953,260.9233504,183.969894,16.60650936,7.133569818,3.315514524,
2019/11/12,"8,830.00",951.2043494,626.4907891,263.2878553,183.92572,16.19163397,7.180212265,3.148560214,
2019/11/13,"8,801.10",949.1603552,621.8068828,238.7093281,182.425018,15.74961311,7.179904073,2.508388638,
2019/11/14,"8,655.70",944.2591467,617.9717339,174.6316109,186.355194,14.92471454,7.177265283,2.668170168,
2019/11/15,"8,495.80",939.4559636,609.1723994,127.2876645,189.304169,14.31136646,7.238998434,2.592355193,
2019/11/16,"8,523.50",937.265902,594.8750623,176.146411,191.593842,13.64956029,7.291489636,2.249131584,
2019/11/17,"8,537.30",933.1797877,582.6664834,196.9097715,187.976547,13.13261382,7.554735633,3.357640966,
2019/11/18,"8,219.50",917.9196001,564.6305712,138.6229882,184.211472,12.85529497,7.656824177,3.307698582,
2019/11/19,"8,164.90",907.7653016,554.6556748,207.8380494,185.028717,12.64219287,7.339971325,3.277939616,
2019/11/20,"8,126.40",907.886306,558.2735016,225.9590745,189.47728,12.18896421,7.104409238,3.155452294,
2019/11/21,"7,671.10",908.2956568,562.8567665,212.3393858,185.489639,11.8580086,7.273883667,2.648406164,
2019/11/22,"7,323.00",910.7471495,584.8964772,309.9238393,186.843414,11.56384712,7.319211243,2.740625693,
2019/11/23,"7,352.60",922.6625897,598.7528051,442.5080656,188.258743,11.56452451,7.390767203,2.639007487,
2019/11/24,"6,965.30",933.0183573,606.7607444,467.8581724,185.999634,11.5634339,7.428517897,1.924524684,
2019/11/25,"7,168.00",947.0638526,692.6761586,495.044253,180.521179,11.56449452,7.476237674,1.859360051,
2019/11/26,"7,198.30",957.8752352,741.587023,465.906503,183.348358,11.5677018,7.406427431,2.860807049,
2019/11/27,"7,549.30",972.1925892,767.9908961,385.7451132,185.119232,11.51053039,7.37950806,3.016803934,
2019/11/28,"7,460.80",981.0976334,780.9450529,238.2668232,180.559601,11.32277837,7.233910419,2.516958502,
2019/11/29,"7,796.60",990.1359419,785.0430564,195.8387213,177.455551,11.23891954,7.025466233,3.023049053,
2019/11/30,"7,599.90",993.6353749,782.1961047,275.4836526,175.698349,11.24823008,6.968306497,3.743791896,
2019/12/1,"7,450.10",997.7556654,782.3024694,290.4490989,161.462723,11.24051304,6.940294376,3.833172274,
2019/12/2,"7,350.30",994.7594394,779.6711449,221.6206648,150.268173,11.39449837,7.731356103,7.861200239,
2019/12/3,"7,336.00",987.2365991,773.7156847,189.9826897,153.417786,11.85283587,9.015202233,12.8249641,
2019/12/4,"7,238.20",979.6024211,767.7947775,159.9221983,142.834702,12.22081288,9.782055529,13.90550204,
2019/12/5,"7,440.00",972.3946265,747.8655661,186.8846882,146.476532,12.86496985,12.06676459,14.95215669,
2019/12/6,"7,588.30",965.9901846,719.8924309,187.0666522,148.965073,13.35740764,13.5513141,13.82583829,
2019/12/7,"7,543.20",952.9588181,679.9857296,133.1645813,153.010559,13.75415402,14.583738,11.15954569,
2019/12/8,"7,564.60",940.8007921,643.4508993,122.3173157,151.717575,14.00983411,15.24357653,5.931855343,
2019/12/9,"7,379.50",929.2126879,625.7783821,133.9775194,155.304153,14.28092915,15.69922134,3.808528247,
2019/12/10,"7,254.60",922.8834321,606.1744194,131.2466254,152.539688,14.49723376,16.03080763,4.40133419,
2019/12/11,"7,230.70",916.2563299,568.4894745,145.0244659,151.18573,14.75734328,16.4262914,4.307400263,
2019/12/12,"7,224.00",902.4693669,546.8780099,146.6937626,149.059158,15.06028798,16.80241446,2.869373477,
2019/12/13,"7,283.20",889.0576458,512.7380573,165.4406324,147.956421,15.39643276,17.19045507,2.240878662,
2019/12/14,"7,100.80",873.0191067,470.8219187,145.9421559,146.747742,15.73934134,17.57552795,2.465914868,
2019/12/15,"7,152.70",859.5817388,437.6359193,146.2737828,149.248993,16.0909421,17.8099187,2.934630137,
2019/12/16,"6,926.80",844.2712295,407.4453352,89.8663346,149.194443,16.35970033,17.73091529,2.932490089,
2019/12/17,"6,667.10",833.1845728,375.7633105,122.9930873,148.768158,16.64352279,17.43923463,1.929749531,
2019/12/18,"7,323.40",826.2694448,347.1879165,217.6847371,151.264725,16.91983235,17.21713267,1.353732468,
2019/12/19,"7,181.80",802.9666832,311.9807757,230.5628031,148.225174,17.14010743,16.99030065,1.376297331,
2019/12/20,"7,212.90",782.5152405,276.4038592,227.211654,146.267044,17.4076367,16.72938476,1.395318419,
2019/12/21,"7,166.40",764.8768578,234.9251548,218.6852642,143.608002,17.70233787,16.18202608,1.677508181,
2019/12/22,"7,532.00",745.0534301,226.6765183,221.0783938,145.604004,18.03125376,15.80823551,2.467494498,
2019/12/23,"7,347.40",728.5766763,230.5561742,278.093149,144.944748,18.30641705,15.14669589,2.563019643,
2019/12/24,"7,276.90",731.4063624,230.5233724,268.5299655,142.869232,18.54137644,14.23290099,2.614593482,
2019/12/25,"7,220.10",735.2908322,221.4014297,126.5292306,143.11499,18.78492416,13.34179662,2.870720154,
2019/12/26,"7,232.40",740.859745,220.3852371,128.2072987,133.614029,18.92253801,12.6483015,1.931618229,
2019/12/27,"7,287.00",745.940155,219.8238605,123.2914626,122.603889,19.03630138,11.93646433,4.273879429,
2019/12/28,"7,334.40",750.1140341,215.6062098,119.2839609,133.092194,19.33608693,11.50359495,8.449063855,
2019/12/29,"7,417.90",753.8749263,213.831043,105.2685296,129.321136,19.05704813,10.43665514,8.527240296,
2019/12/30,"7,260.90",756.0705332,194.2792292,69.46207598,129.066055,18.90537094,9.555517025,8.318441291,
2019/12/31,"7,208.30",759.6867378,185.6248542,67.77528697,128.130951,18.77821213,8.508702557,7.485120313,
2020/1/1,"7,212.70",763.2697594,183.4056567,74.59233332,132.372513,18.73037158,8.558903239,6.360408779,
2020/1/2,"6,989.40",767.3293483,183.2054809,75.63031642,128.61409,18.76722339,8.772213882,3.814842421,
2020/1/3,"7,367.50",774.3467754,189.8057526,133.9293062,129.063889,19.21270927,9.021035252,3.416529286,
2020/1/4,"7,369.80",776.782808,190.7611707,141.4449565,126.454636,19.62404643,9.382876474,1.949254208,
2020/1/5,"7,364.60",779.3237687,188.9527004,145.3008455,126.361221,20.07826287,9.809687527,1.773339155,
2020/1/6,"7,757.90",781.3825037,179.8206354,136.8550989,127.214607,20.49305972,10.12440545,2.020582044,
2020/1/7,"8,150.00",781.1852107,195.3144526,235.102144,128.322708,20.86870325,10.19168561,2.067068773,
2020/1/8,"8,036.80",778.353674,248.6042756,381.4992654,134.75798,21.21964637,10.19492387,2.065477906,
2020/1/9,"7,817.50",775.3382802,284.0175198,418.2658991,132.633484,21.39085067,9.790626084,2.87800422,
2020/1/10,"8,176.30",774.5949738,298.9120153,332.9139614,129.610855,21.60174466,9.510953152,3.239901099,
2020/1/11,"8,013.80",773.9504916,336.473253,340.6221241,130.802002,21.82173343,9.318526019,3.241024759,
2020/1/12,"8,174.70",772.9853147,356.320636,284.0532194,127.410179,22.04798166,9.139027512,3.004665109,
2020/1/13,"8,094.50",772.0111947,384.0943002,170.9098091,134.171707,22.30492047,9.058768312,2.815623128,
2020/1/14,"8,775.60",771.7088669,399.1221898,127.2657288,135.069366,22.44589268,8.847626307,2.851965664,
2020/1/15,"8,807.70",776.827026,463.3146786,299.2932787,136.276779,22.58632323,8.480543774,2.896120822,
2020/1/16,"8,720.60",782.0897029,508.6049118,379.4034032,144.304153,22.637198,8.07520871,3.17496067,
2020/1/17,"8,875.40",786.357636,522.3917964,354.2993125,143.543991,22.58827241,7.850525373,5.559254222,
2020/1/18,"8,891.50",792.3551586,566.226117,380.0574318,141.258133,22.38062848,7.407534056,6.203962277,
2020/1/19,"8,694.00",797.8021244,599.4755329,337.3788079,138.979202,22.2040993,7.066397279,6.016715341,
2020/1/20,"8,638.20",800.9516637,615.643517,274.3495424,143.963776,22.16465375,6.761243212,4.082640461,
2020/1/21,"8,734.10",803.9667112,623.1791172,93.88602766,142.927109,22.09250948,6.778772942,3.784807698,
2020/1/22,"8,663.90",806.1644355,641.4142349,94.91493936,145.873932,22.00507821,6.638538294,2.993379731,
2020/1/23,"8,403.50",807.1407119,649.0674412,99.80313002,144.226593,21.82085054,6.69316593,2.250485846,
2020/1/24,"8,447.10",805.0834855,643.2119993,164.1497632,165.955353,21.71379358,6.759033227,2.243050668,
2020/1/25,"8,353.70",795.1420916,633.7212187,167.6960047,166.230682,21.64075922,8.79011528,9.005021331,
2020/1/26,"8,621.60",778.1886937,619.9718613,155.4271396,164.391006,21.54698829,10.48380702,11.371011,
2020/1/27,"8,912.00",769.8978831,612.3094728,147.3856926,170.779953,21.48785365,11.3860888,11.42055682,
2020/1/28,"9,393.70",760.4431235,613.8867907,200.8083486,175.365677,21.47092408,12.88140245,12.21092137,
2020/1/29,"9,304.20",764.5130019,640.091434,366.0254486,166.969849,21.4692653,14.39188323,12.04668364,
2020/1/30,"9,512.70",766.7287091,645.6719871,433.6186068,167.120514,21.40955529,15.03576399,9.82260241,
2020/1/31,"9,367.40",771.3907758,652.5769655,475.2466518,169.697159,21.3737272,15.526242,3.742938156,
2020/2/1,"9,410.60",772.0971948,642.4376641,444.0507618,168.294159,21.41010525,16.15287841,3.648924962,
2020/2/2,"9,353.10",775.7585589,608.4409733,325.0361614,162.928558,21.43773943,16.47559171,3.501197729,
2020/2/3,"9,309.30",773.9443261,589.2529491,191.8343631,163.051178,21.28451809,16.48722028,3.845015732,
2020/2/4,"9,197.40",773.4637564,559.6833596,71.11993224,161.283936,21.15048653,16.31381957,4.248910714,
2020/2/5,"9,612.00",770.5201281,515.5513725,97.88918419,168.077103,20.94680187,15.98754534,3.175220199,
2020/2/6,"9,744.90",778.9178152,511.4536508,135.4574823,170.930893,20.79418543,15.82671328,3.279496017,
2020/2/7,"9,805.20",796.4814643,529.6368567,187.5866682,176.370316,20.53144356,15.71249619,3.812243284,
2020/2/8,"9,877.20",814.4944416,539.8543251,231.8481461,175.050339,20.41754734,16.01172134,5.32912503,
2020/2/9,"10,151.00",830.7090828,533.5217387,269.1670326,184.690475,20.29937702,16.02861596,6.100167903,
2020/2/10,"9,850.20",857.5525402,558.6118915,330.4023154,180.160172,20.31089256,16.24855553,8.143995217,
2020/2/11,"10,247.00",874.877167,547.8570738,292.8263918,183.67395,20.25538618,16.08629162,7.798067021,
2020/2/12,"10,339.00",901.9309136,563.2592639,224.4900178,188.617538,20.27451937,15.69056611,6.249282889,
2020/2/13,"10,222.00",931.5436283,570.5901595,237.782777,189.865067,20.31465996,15.7820334,6.186974353,
2020/2/14,"10,335.00",957.7818281,594.0777541,219.4529389,189.250595,20.32524541,15.78425535,5.719369197,
2020/2/15,"9,901.00",985.6124387,619.8669563,203.6021564,204.23024,20.27988595,15.61190613,5.433688074,
2020/2/16,"9,929.70",1002.581025,619.3114019,198.5017836,212.339081,20.64209893,16.65460413,7.714678404,
2020/2/17,"9,708.00",1020.424471,622.0086838,215.115899,222.726059,21.28295184,17.97925576,11.50271919,
2020/2/18,"10,183.00",1033.643657,618.0156472,248.6826118,223.146515,22.21280876,19.65374786,14.65514438,
2020/2/19,"9,592.20",1055.353234,619.0444309,243.3853177,228.578568,23.04504322,20.73537699,15.49264964,
2020/2/20,"9,608.10",1064.236449,600.0680103,276.563723,223.522705,24.07411866,22.08736801,16.09688759,
2020/2/21,"9,693.50",1070.17115,583.4554255,284.8225755,235.851196,24.87867388,22.60001705,13.95805576,
2020/2/22,"9,662.40",1076.993733,561.7342203,213.4988168,265.406128,26.01731434,23.79263697,10.38054248,
2020/2/23,"9,985.00",1078.154912,518.8111394,214.144435,268.099243,28.22563821,26.97793006,17.04524619,
2020/2/24,"9,674.10",1086.148782,476.4260861,221.9752442,284.217499,30.40120109,30.3961035,20.05700013,
2020/2/25,"9,327.50",1088.798936,409.9002503,224.0667418,264.728577,33.01870831,34.45721466,25.00972616,
2020/2/26,"8,813.20",1090.305696,364.603727,193.1955461,259.894714,34.69304348,36.22573595,23.2856855,
2020/2/27,"8,825.80",1087.002877,372.3947653,372.5019974,266.363434,36.14749253,37.5326439,20.69501927,
2020/2/28,"8,728.00",1086.197719,401.9548368,455.8767952,281.94458,37.73064076,39.02537564,14.38264986,
2020/2/29,"8,557.30",1083.453219,433.307953,504.8566958,259.763977,39.71503966,40.84898121,9.242970204,
2020/3/1,"8,565.20",1078.763388,477.7563447,539.8402718,257.949463,40.9480517,41.15242463,9.939603941,
2020/3/2,"8,938.10",1072.845257,514.2306011,418.1164591,265.600616,42.03787788,41.24554247,10.84124259,
2020/3/3,"8,791.10",1067.753213,527.5155317,262.6624885,262.331726,43.26591147,41.35052107,8.086826191,
2020/3/4,"8,788.60",1060.494523,545.9197944,140.4985613,273.75415,44.28848761,40.82464311,8.159439369,
2020/3/5,"9,090.80",1055.350258,562.5973034,138.8214372,265.216431,45.54615912,40.44578394,8.437506052,
2020/3/6,"9,180.60",1052.952104,565.2646719,191.584461,247.817596,46.54257649,39.29862371,8.458857109,
2020/3/7,"8,919.00",1050.418332,569.1474263,241.1280968,225.680267,47.16270999,37.79151765,7.997674927,
2020/3/8,"8,074.00",1046.331253,578.647601,205.4315539,226.753387,47.41966884,36.10483533,15.89912244,
2020/3/9,"7,967.30",1040.287912,632.016938,361.7541463,226.760498,47.69220685,34.55554559,19.51849322,
2020/3/10,"7,913.80",1033.091718,681.9232375,478.7857971,219.848511,47.93562832,32.76155839,20.6453375,
2020/3/11,"7,969.60",1025.79951,717.0574296,555.7378412,218.970596,48.08073668,31.48026644,21.57685224,
2020/3/12,"4,927.00",1017.917202,749.9836938,585.499486,230.569778,48.19101391,29.82626592,17.12101607,
2020/3/13,"5,625.40",1079.616596,1067.922603,1386.812653,224.47963,48.40546868,28.05172784,9.624330457,
2020/3/14,"5,218.20",1112.362352,1212.323847,1467.056578,224.517975,48.52473747,26.52411244,4.088297647,
2020/3/15,"5,383.20",1156.876147,1361.554259,1470.985375,229.268188,48.6472471,24.93384372,4.066495331,
2020/3/16,"5,058.50",1191.364539,1459.385407,1437.935859,243.525299,48.80461931,23.01017944,4.390995211,
2020/3/17,"5,345.20",1230.315538,1572.216215,1336.062382,237.853088,49.11920819,21.79309389,8.350872563,
2020/3/18,"5,416.20",1268.002502,1641.999171,1049.143474,200.689056,49.35379143,20.97084842,8.441413215,
2020/3/19,"6,173.40",1300.93845,1698.42668,234.5977256,201.986328,49.24614747,22.14910674,13.61998625,
2020/3/20,"6,205.80",1316.314639,1688.823749,359.852268,200.767242,49.11969553,23.17463841,16.45594998,
2020/3/21,"6,201.80",1330.332809,1691.470129,457.8359194,194.86853,48.95598333,24.34233112,18.46397678,
2020/3/22,"5,827.00",1347.359134,1685.845836,491.2798654,112.347122,48.78560173,25.6647626,20.49107978,
2020/3/23,"6,491.20",1369.854748,1681.302391,474.4227013,133.201813,49.20963586,34.94352167,42.880875,
2020/3/24,"6,762.00",1379.355819,1649.044254,435.4079138,123.306023,49.31349512,39.42553045,43.98938782,
2020/3/25,"6,688.20",1384.441868,1587.615872,435.8879957,125.214302,49.54657064,43.69550114,41.46045291,
2020/3/26,"6,750.70",1390.570398,1534.479683,329.1626635,110.605873,49.65199153,46.31083821,40.97068821,
2020/3/27,"6,370.00",1396.305098,1490.043327,353.1863955,113.942749,49.83654054,49.98607028,38.3329655,
2020/3/28,"6,249.30",1407.777775,1467.686345,342.0122895,114.84227,50.09926107,52.82945623,29.52328222,
2020/3/29,"5,892.60",1421.61793,1441.911165,336.8954925,136.593857,50.30103213,54.81007382,8.330719132,
2020/3/30,"6,407.60",1440.247554,1422.454297,317.0593658,132.737167,50.21440213,54.51551649,9.954180286,
2020/3/31,"6,427.70",1449.529315,1394.016716,317.1623071,132.81871,50.15877833,54.93704377,9.872365816,
2020/4/1,"6,675.00",1458.444388,1360.531709,285.1644054,123.321152,50.15360013,55.08845104,10.63313213,
2020/4/2,"6,818.30",1461.955959,1301.362516,282.9607965,134.911606,50.22280852,54.94547982,10.61588304,
2020/4/3,"6,740.80",1466.953489,1243.741268,297.8410842,138.761444,50.15422379,54.11888403,9.602431891,
2020/4/4,"6,881.60",1472.805362,1179.343229,322.3786638,136.195892,50.01101282,52.16833823,8.484267267,
2020/4/5,"6,778.00",1477.011405,1085.335267,341.9008259,138.361557,49.89305712,50.33522186,5.017792798,
2020/4/6,"7,346.00",1484.373696,966.8631928,187.4454829,133.937943,49.76253009,49.00733419,5.23229868,
2020/4/7,"7,203.00",1487.414464,867.0864841,277.6933003,130.986496,49.69442485,48.51763856,5.208502801,
2020/4/8,"7,367.00",1491.309148,823.2519066,253.5360095,125.583733,49.73870283,47.85050724,5.325075747,
2020/4/9,"7,293.50",1493.478742,790.2375318,275.8393485,132.904541,49.82725065,47.09214513,4.604131395,
2020/4/10,"6,875.50",1496.727037,755.8296766,276.6175863,133.593567,49.78751317,46.2144149,4.608059539,
2020/4/11,"6,884.50",1503.280866,699.2549861,252.109399,135.634552,49.75438013,45.15523905,4.066345746,
2020/4/12,"6,913.00",1509.729937,655.3859631,251.6804947,142.029144,49.65526583,43.20944337,3.999657126,
2020/4/13,"6,848.70",1515.717741,646.461724,226.1665,142.091309,49.57194596,41.23167807,4.94702921,
2020/4/14,"6,872.40",1520.803522,609.2800464,223.6606188,145.219391,49.49800015,38.9510991,5.92402807,
2020/4/15,"6,633.80",1525.190886,576.9989817,222.1067011,143.546646,49.40789644,35.94176262,6.816701681,
2020/4/16,"7,114.90",1532.059457,506.2328863,195.8069701,169.13588,49.41499584,30.97068321,5.086135953,
2020/4/17,"7,045.80",1533.459286,458.4823195,140.188645,165.101944,49.24631449,25.885195,11.67474102,
2020/4/18,"7,269.10",1535.012842,401.9038455,153.883221,172.641739,49.06988542,23.80322274,12.80434872,
2020/4/19,"7,133.30",1535.887289,403.0008487,206.3590352,170.807144,48.83761936,21.68312752,13.96965111,
2020/4/20,"6,841.90",1537.68501,397.1060144,215.1738323,158.412445,48.65928929,19.30835006,14.00746317,
2020/4/21,"6,850.00",1541.031019,383.0987074,215.9230837,158.216019,48.53120325,16.57026941,12.07214573,
2020/4/22,"7,133.00",1544.369816,338.2417513,218.0653222,161.142426,48.43236885,16.33546007,10.14018452,
2020/4/23,"7,495.20",1546.441631,337.4047431,157.6714275,156.279556,48.2984568,16.81316763,5.965235885,
2020/4/24,"7,506.80",1546.504171,357.8283038,230.3484958,157.59639,48.35623415,16.80121464,6.461599187,
2020/4/25,"7,538.50",1546.749963,375.0709386,271.2793605,153.286896,48.40593478,16.82423484,6.716653891,
2020/4/26,"7,697.10",1545.801018,392.3572577,303.9005758,172.157379,48.4774086,15.8918219,5.566204263,
2020/4/27,"7,777.70",1542.637796,403.6109978,350.1151375,171.63858,48.47259818,15.77246954,6.031665404,
2020/4/28,"7,755.80",1534.912242,407.5393086,326.2791939,186.914001,48.48384568,15.43764981,7.496937536,
2020/4/29,"8,773.30",1527.907326,372.0011557,221.4767686,181.61496,48.43912755,16.94448842,11.94540619,
2020/4/30,"8,635.30",1521.137392,465.5380705,448.5461955,172.297165,48.39729748,17.70613445,13.12739622,
2020/5/1,"8,822.90",1515.129306,518.8943537,523.5148477,172.737701,48.38769796,17.83929946,11.9892621,
2020/5/2,"8,982.30",1509.752254,584.6491016,570.017011,182.599579,48.37075038,17.42650128,10.48436811,
2020/5/3,"8,899.80",1506.194158,653.2871928,576.034076,185.028671,48.30532847,17.87703381,6.36774065,
2020/5/4,"8,865.80",1502.435044,699.2264974,526.335832,189.236938,48.23747793,18.44019528,6.546017417,
2020/5/5,"9,020.10",1499.555161,737.481299,420.1983931,195.515305,48.15719259,18.98519599,6.637202739,
2020/5/6,"9,157.90",1493.111546,773.9582611,130.0835208,197.317535,48.11817522,19.79440807,8.376929198,
2020/5/7,"9,979.60",1486.064043,824.1483205,165.2672021,197.224716,48.09313298,20.30044277,9.981011939,
2020/5/8,"9,792.80",1488.744963,923.2944463,401.8467239,198.41539,48.08508143,20.40810078,9.119015479,
2020/5/9,"9,537.90",1487.485062,993.6915797,452.7353069,216.968231,48.07436438,19.97720856,6.49916005,
2020/5/10,"8,726.00",1478.238539,1036.734213,448.1716391,207.602051,48.16348642,20.94861937,10.05481401,
2020/5/11,"8,555.00",1465.850385,1029.409711,479.1989665,214.219101,48.19257161,20.93451905,9.113489155,
2020/5/12,"8,811.40",1445.31556,1014.854888,536.7678917,215.325378,48.25867003,21.14959509,8.937186403,
2020/5/13,"9,312.00",1424.208994,1003.483871,557.2496683,210.933151,48.33319967,21.49209014,8.977995902,
2020/5/14,"9,791.00",1409.997421,1000.954692,557.2957559,208.174011,48.38291958,21.30964155,8.024557465,
2020/5/15,"9,313.30",1400.10602,1014.120987,519.1102337,206.774399,48.41915246,20.933787,6.304655577,
2020/5/16,"9,388.00",1391.475979,984.5678239,458.7496791,204.055786,48.4279595,20.15956922,4.098804044,
2020/5/17,"9,668.20",1383.218666,974.6231054,440.7436103,212.289413,48.39403535,20.30854404,4.095505407,
2020/5/18,"9,714.80",1382.599531,965.2697037,441.3488907,212.991577,48.32842051,20.56608334,4.100749536,
2020/5/19,"9,770.10",1374.286457,960.9049362,336.6813252,211.600128,48.26289369,20.9612255,3.925377941,
2020/5/20,"9,502.00",1377.064794,944.219578,217.9152577,188.599564,48.14453584,21.15702689,3.297689074,
2020/5/21,"9,059.50",1375.518101,889.9239985,191.3090556,185.912842,48.01258896,20.3571968,8.473481858,
2020/5/22,"9,162.40",1367.148574,814.7294085,254.2371034,189.3125,47.76114426,19.47701183,11.36205219,
2020/5/23,"9,174.60",1360.33742,750.4456607,276.9046208,199.193283,47.06441632,18.65554924,12.31682095,
2020/5/24,"8,711.50",1348.045483,703.1559843,297.9273505,202.949097,46.30604626,17.4421782,12.23154171,
2020/5/25,"8,902.00",1336.353723,649.8989034,381.3757452,195.622665,45.17815184,16.16391202,11.12504225,
2020/5/26,"8,845.50",1331.405462,589.2642604,356.713624,200.677124,44.41674572,14.13924668,9.156335872,
2020/5/27,"9,210.30",1331.704552,533.5511003,261.6778026,207.158691,43.74122787,13.40868996,6.685954296,
2020/5/28,"9,589.30",1335.862691,473.7013496,191.7955682,214.525055,42.9449128,12.62602556,7.531775345,
2020/5/29,"9,426.20",1346.0919,403.6501163,292.7994048,213.451111,41.79962946,12.77227313,8.089994028,
2020/5/30,"9,706.40",1355.062068,398.0173676,320.1116769,210.096741,41.1336945,12.57943445,7.200283163,
2020/5/31,"9,452.10",1368.000012,392.6059825,389.9494448,199.883606,40.46149952,11.52800014,6.961472518,
2020/6/1,"10,221.00",1373.998122,385.9395718,331.8614613,207.169189,39.5318775,10.17434195,7.299599821,
2020/6/2,"9,530.00",1394.011812,419.1936966,426.2448112,208.694397,38.69143147,9.486573951,5.719364441,
2020/6/3,"9,672.00",1402.146446,413.7416446,317.6280259,202.370346,37.53728318,8.881736657,4.84599784,
2020/6/4,"9,790.70",1409.485845,408.7101979,269.7918113,205.319748,36.51784194,8.438369774,5.407146278,
2020/6/5,"9,620.50",1417.621488,411.0307244,272.1331318,201.902313,35.90045012,8.266477432,4.62648711,
2020/6/6,"9,668.40",1425.685242,410.993466,250.3129698,208.863434,35.6434715,8.164601344,3.80994294,
2020/6/7,"9,746.30",1438.73306,399.5731235,250.8974786,219.840424,35.42479935,8.059205572,3.558553241,
2020/6/8,"9,783.20",1452.697334,398.0339058,224.136795,220.675125,35.32746223,8.365300862,6.023404341,
2020/6/9,"9,770.80",1466.818961,403.7416968,94.13306185,242.345596,35.33831368,8.556822119,7.731959315,
2020/6/10,"9,898.80",1480.315851,388.9119657,67.22058217,230.975708,35.71933749,10.80746236,14.51380295,
2020/6/11,"9,272.20",1460.85888,361.1810194,90.05335456,246.99176,35.72591622,11.57939675,14.56493404,
2020/6/12,"9,468.30",1446.081415,341.2928397,200.4742936,237.219055,36.1227597,13.55264826,16.6221592,
2020/6/13,"9,480.80",1423.663154,339.6852567,215.6833051,244.179321,36.32485751,14.49998992,13.72201436,
2020/6/14,"9,345.40",1403.100975,335.0320777,225.6423898,244.426392,36.58681533,15.78890796,11.08343681,
2020/6/15,"9,433.90",1371.580672,334.5190646,241.933024,241.221985,36.60456725,16.89469865,9.391715387,
2020/6/16,"9,534.40",1345.652194,334.1646888,227.2196179,241.93132,36.66625372,17.61586363,5.390930929,
2020/6/17,"9,473.30",1320.429472,332.545954,200.4725572,245.167252,37.18364448,18.3584479,5.376610113,
2020/6/18,"9,400.00",1308.588453,329.6292614,90.27234455,246.309906,37.74086723,19.18627543,3.20875303,
2020/6/19,"9,315.50",1295.458621,325.0617935,61.40378459,244.911453,38.3126949,19.96685533,3.075662376,
2020/6/20,"9,371.30",1280.365477,326.0468978,77.92696214,247.444946,38.87093098,19.87432988,1.813677043,
2020/6/21,"9,298.10",1256.754654,317.8547472,76.10573472,231.702667,38.76502619,19.55252196,2.232742257,
2020/6/22,"9,697.70",1244.349345,314.3327601,84.49130978,237.49321,38.72361125,18.720448,5.326571643,
2020/6/23,"9,635.10",1239.33987,311.8557397,140.4575465,238.908844,38.56810579,18.40724756,5.670829545,
2020/6/24,"9,312.10",1231.581613,276.110305,155.872596,234.1147,38.42581129,18.20033067,5.802657385,
2020/6/25,"9,257.00",1221.012863,253.7762881,164.5333068,229.928909,37.86896096,17.42877201,6.194211556,
2020/6/26,"9,173.10",1202.312873,224.8451352,177.6438103,234.416168,37.27716254,16.77706046,6.55277403,
2020/6/27,"9,015.30",1179.33029,226.8541404,197.6200045,233.028275,36.70777447,16.4084288,5.809318625,
